Event ID,Player 1 Aces,Player 2 Aces,Player 1 Double faults,Player 2 Double faults,Player 1 Service points won,Player 2 Service points won,Player 1 Receiver points won,Player 2 Receiver points won,Player 1 Max points in a row,Player 2 Max points in a row,Player 1 Service games won,Player 2 Service games won,Player 1 Max games in a row,Player 2 Max games in a row,Player 1 Return games played,Player 2 Return games played,Player 1 Break points converted,Player 2 Break points converted,Player 1 Tiebreaks,Player 2 Tiebreaks,Player 1 First serve Made,Player 1 First serve Total,Player 2 First serve Made,Player 2 First serve Total,Player 1 Second serve Made,Player 1 Second serve Total,Player 2 Second serve Made,Player 2 Second serve Total,Player 1 First serve points Made,Player 1 First serve points Total,Player 2 First serve points Made,Player 2 First serve points Total,Player 1 Second serve points Made,Player 1 Second serve points Total,Player 2 Second serve points Made,Player 2 Second serve points Total,Player 1 Break points saved Made,Player 1 Break points saved Total,Player 2 Break points saved Made,Player 2 Break points saved Total,Player 1 First serve return points Made,Player 1 First serve return points Total,Player 2 First serve return points Made,Player 2 First serve return points Total,Player 1 Second serve return points Made,Player 1 Second serve return points Total,Player 2 Second serve return points Made,Player 2 Second serve return points Total,Year,Month,Day,Set 1,Set 2,Set 3,Set 1 Game 1,Set 1 Game 2,Set 1 Game 3,Set 1 Game 4,Set 1 Game 5,Set 1 Game 6,Set 1 Game 7,Set 1 Game 8,Set 1 Game 9,Set 1 Game 10,Set 1 Game 11,Set 1 Game 12,Set 2 Game 1,Set 2 Game 2,Set 2 Game 3,Set 2 Game 4,Set 2 Game 5,Set 2 Game 6,Set 2 Game 7,Set 2 Game 8,Set 2 Game 9,Set 2 Game 10,Set 2 Game 11,Set 2 Game 12,Set 3 Game 1,Set 3 Game 2,Set 3 Game 3,Set 3 Game 4,Set 3 Game 5,Set 3 Game 6,Set 3 Game 7,Set 3 Game 8,Set 3 Game 9,Set 3 Game 10,Set 3 Game 11,Set 3 Game 12,Match Score,Winner,Player 1 Tiebreak Wins,Player 2 Tiebreak Wins,Match Duration,Player 1 First serve Win %,Player 2 First serve Win %,Player 1 Second serve Win %,Player 2 Second serve Win %,Player 1 First serve return Win %,Player 2 First serve return Win %,Player 1 Second serve return Win %,Player 2 Second serve return Win %,Player 1 ID,Player 2 ID
11686301.0,2.0,1.0,1.0,1.0,9.0,18.0,6.0,10.0,3.0,7.0,11.0,14.0,1.0,3.0,4.0,3.0,0.0,2.0,0.0,0.0,17.0,19.0,22.0,24.0,1.0,2.0,1.0,2.0,8.0,17.0,17.0,22.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,5.0,22.0,9.0,17.0,1.0,2.0,1.0,2.0,2023.0,10.0,6.0,3-6,1-6,0,3-6,3-5,3-4,3-3,3-2,2-2,2-1,1-1,1-0,0,0,0,1-6,1-5,1-4,1-3,0-3,0-2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,80.0,47.05882352941176,77.27272727272727,50.0,50.0,47.05882352941176,77.27272727272727,50.0,50.0,P0158,P0004
10152211.0,1.0,4.0,0.0,3.0,21.0,19.0,8.0,18.0,3.0,6.0,0.0,0.0,1.0,3.0,4.0,5.0,0.0,2.0,0.0,0.0,27.0,39.0,20.0,27.0,12.0,12.0,4.0,7.0,17.0,27.0,16.0,20.0,4.0,12.0,3.0,7.0,1.0,3.0,1.0,1.0,4.0,20.0,10.0,27.0,4.0,7.0,8.0,12.0,2022.0,2.0,22.0,3-6,1-6,0,3-6,3-5,3-4,2-4,2-3,2-2,2-1,1-1,1-0,0,0,0,0-3,0-2,0-1,1-3,0-3,0-2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,96.0,62.96296296296296,80.0,33.33333333333333,42.85714285714285,62.96296296296296,80.0,33.33333333333333,42.85714285714285,P0072,P0066
13439494.0,0.0,0.0,2.0,0.0,21.0,26.0,16.0,15.0,5.0,7.0,5.0,9.0,3.0,3.0,6.0,6.0,1.0,2.0,0.0,0.0,27.0,36.0,30.0,42.0,7.0,9.0,12.0,12.0,17.0,27.0,22.0,30.0,4.0,9.0,4.0,12.0,0.0,2.0,2.0,3.0,8.0,30.0,10.0,27.0,8.0,12.0,5.0,9.0,2025.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0,0.0,0.0,0.0,0.0,62.96296296296296,73.33333333333333,44.44444444444444,33.33333333333333,62.96296296296296,73.33333333333333,44.44444444444444,33.33333333333333,P0167,P0226
10311969.0,0.0,0.0,1.0,2.0,16.0,13.0,14.0,7.0,4.0,3.0,0.0,0.0,3.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,18.0,23.0,19.0,27.0,4.0,5.0,6.0,8.0,13.0,18.0,9.0,19.0,3.0,5.0,4.0,8.0,0.0,0.0,7.0,9.0,10.0,19.0,5.0,18.0,4.0,8.0,2.0,5.0,2022.0,5.0,16.0,6-2,6-1,0,6-2,5-2,4-2,3-2,3-1,2-1,1-1,0-1,0,0,0,0,6-1,5-1,5-0,4-0,3-0,2-0,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,75.0,72.22222222222221,47.368421052631575,60.0,50.0,72.22222222222221,47.368421052631575,60.0,50.0,P0227,P0228
13499156.0,1.0,2.0,5.0,1.0,9.0,15.0,6.0,15.0,2.0,6.0,8.0,12.0,0.0,6.0,3.0,3.0,0.0,3.0,0.0,0.0,8.0,24.0,13.0,21.0,11.0,16.0,7.0,8.0,5.0,8.0,10.0,13.0,4.0,16.0,5.0,8.0,2.0,5.0,1.0,1.0,3.0,13.0,3.0,8.0,3.0,8.0,12.0,16.0,2025.0,2.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0,0.0,0.0,0.0,0.0,62.5,76.92307692307693,25.0,62.5,62.5,76.92307692307693,25.0,62.5,P0058,P0229
11307389.0,3.0,0.0,1.0,0.0,13.0,16.0,5.0,13.0,4.0,7.0,4.0,7.0,1.0,3.0,4.0,4.0,0.0,2.0,0.0,0.0,18.0,26.0,11.0,21.0,7.0,8.0,10.0,10.0,9.0,18.0,8.0,11.0,4.0,8.0,8.0,10.0,3.0,5.0,0.0,0.0,3.0,11.0,9.0,18.0,2.0,10.0,4.0,8.0,2023.0,6.0,8.0,3-0,7-6,1-6,6-1,5-1,4-1,0-0,0,0,0,0,0,0,0,0,7-6,6-6,5-6,5-5,5-4,5-3,4-3,4-2,3-2,3-1,2-1,2-0,1-6,1-5,1-4,1-3,1-2,1-1,1-0,0,0,0,0,0,2-1,1.0,1.0,0.0,155.0,50.0,72.72727272727273,50.0,80.0,50.0,72.72727272727273,50.0,80.0,P0230,P0175
11724019.0,3.0,1.0,0.0,0.0,10.0,15.0,6.0,18.0,5.0,11.0,3.0,6.0,2.0,4.0,4.0,4.0,1.0,3.0,0.0,0.0,22.0,28.0,10.0,21.0,6.0,6.0,11.0,11.0,9.0,22.0,8.0,10.0,1.0,6.0,7.0,11.0,4.0,7.0,0.0,1.0,2.0,10.0,13.0,22.0,4.0,11.0,5.0,6.0,2023.0,10.0,8.0,7-6,6-1,3-6,7-6,6-6,5-6,5-5,4-5,3-5,2-5,2-4,2-3,2-2,2-1,1-1,6-1,5-1,4-1,3-1,3-0,2-0,1-0,0,0,0,0,0,3-6,3-5,2-5,2-4,1-4,0-4,0-3,0-2,0-1,0,0,0,2-1,1.0,1.0,0.0,176.0,40.909090909090914,80.0,16.666666666666664,63.63636363636363,40.909090909090914,80.0,16.666666666666664,63.63636363636363,P0231,P0232
10400607.0,0.0,0.0,2.0,1.0,6.0,17.0,7.0,10.0,4.0,8.0,5.0,9.0,1.0,3.0,4.0,3.0,0.0,2.0,0.0,0.0,9.0,16.0,15.0,24.0,5.0,7.0,8.0,9.0,5.0,9.0,12.0,15.0,1.0,7.0,5.0,9.0,1.0,3.0,2.0,2.0,3.0,15.0,4.0,9.0,4.0,9.0,6.0,7.0,2022.0,6.0,30.0,1-6,1-6,6-3,1-6,1-5,1-4,1-3,0-3,0-2,0-1,0,0,0,0,0,1-6,1-5,1-4,1-3,1-2,1-1,1-0,0,0,0,0,0,6-3,5-3,4-3,3-3,2-3,2-2,2-1,1-1,0-1,0,0,0,1-2,2.0,0.0,0.0,116.0,55.55555555555556,80.0,14.285714285714285,55.55555555555556,55.55555555555556,80.0,14.285714285714285,55.55555555555556,P0233,P0065
11954242.0,0.0,0.0,3.0,0.0,5.0,6.0,3.0,4.0,3.0,3.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,9.0,9.0,1.0,4.0,0.0,0.0,4.0,5.0,6.0,9.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,9.0,1.0,5.0,0.0,0.0,3.0,4.0,2024.0,1.0,7.0,7-6,6-3,0,7-6,6-6,5-6,5-5,5-4,5-3,4-3,4-2,3-2,3-1,2-1,1-1,6-3,5-3,5-2,4-2,3-2,3-1,3-0,2-0,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,1.0,0.0,137.0,80.0,66.66666666666666,25.0,0.0,80.0,66.66666666666666,25.0,0.0,P0234,P0235
10376170.0,0.0,3.0,2.0,1.0,17.0,26.0,20.0,20.0,5.0,7.0,5.0,7.0,2.0,2.0,6.0,6.0,3.0,3.0,0.0,1.0,21.0,37.0,27.0,46.0,14.0,16.0,18.0,19.0,10.0,21.0,18.0,27.0,7.0,16.0,8.0,19.0,2.0,5.0,2.0,5.0,9.0,27.0,11.0,21.0,11.0,19.0,9.0,16.0,2022.0,6.0,14.0,6-7,2-6,0,6-7,6-6,5-6,5-5,4-5,4-4,3-4,2-4,2-3,1-3,1-2,0-2,2-6,2-5,1-5,1-4,1-3,1-2,0-2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,1.0,118.0,47.61904761904761,66.66666666666666,43.75,42.10526315789473,47.61904761904761,66.66666666666666,43.75,42.10526315789473,P0236,P0066
10820438.0,0.0,0.0,1.0,2.0,17.0,8.0,14.0,9.0,9.0,3.0,7.0,4.0,6.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,16.0,26.0,10.0,22.0,9.0,10.0,10.0,12.0,10.0,16.0,3.0,10.0,7.0,10.0,5.0,12.0,2.0,2.0,5.0,8.0,7.0,10.0,6.0,16.0,7.0,12.0,3.0,10.0,2022.0,10.0,19.0,6-0,6-2,3-6,6-0,5-0,4-0,3-0,2-0,1-0,0,0,0,0,0,0,6-2,5-2,5-1,4-1,3-1,2-1,2-0,1-0,0,0,0,0,3-6,3-5,2-5,2-4,2-3,1-3,1-2,1-1,0-1,0,0,0,2-1,1.0,0.0,0.0,149.0,62.5,30.0,70.0,41.66666666666667,62.5,30.0,70.0,41.66666666666667,P0237,P0202
12951981.0,0.0,0.0,5.0,2.0,16.0,22.0,23.0,23.0,6.0,7.0,10.0,8.0,2.0,3.0,6.0,6.0,3.0,4.0,0.0,0.0,23.0,39.0,28.0,45.0,11.0,16.0,15.0,17.0,10.0,23.0,14.0,28.0,6.0,16.0,8.0,17.0,2.0,6.0,5.0,8.0,14.0,28.0,13.0,23.0,9.0,17.0,10.0,16.0,2024.0,10.0,7.0,4-6,6-4,1-6,4-6,4-5,4-4,3-4,3-3,2-3,2-2,1-2,1-1,0-1,0,0,6-4,5-4,5-3,4-3,4-2,3-2,2-2,1-2,1-1,0-1,0,0,1-6,1-5,1-4,1-3,1-2,1-1,1-0,0,0,0,0,0,1-2,2.0,0.0,0.0,159.0,43.47826086956522,50.0,37.5,47.05882352941176,43.47826086956522,50.0,37.5,47.05882352941176,P0089,P0221
13473279.0,1.0,2.0,1.0,1.0,15.0,15.0,10.0,19.0,3.0,5.0,2.0,7.0,1.0,4.0,4.0,4.0,1.0,3.0,0.0,0.0,21.0,34.0,19.0,25.0,12.0,13.0,5.0,6.0,12.0,21.0,13.0,19.0,3.0,13.0,2.0,6.0,2.0,5.0,3.0,4.0,6.0,19.0,9.0,21.0,4.0,6.0,10.0,13.0,2025.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0,0.0,0.0,0.0,0.0,57.14285714285714,68.42105263157895,23.07692307692308,33.33333333333333,57.14285714285714,68.42105263157895,23.07692307692308,33.33333333333333,P0148,P0105
11962977.0,0.0,2.0,4.0,0.0,14.0,19.0,11.0,13.0,3.0,4.0,5.0,9.0,1.0,3.0,4.0,4.0,0.0,2.0,0.0,0.0,12.0,27.0,22.0,30.0,11.0,15.0,8.0,8.0,9.0,12.0,17.0,22.0,5.0,15.0,2.0,8.0,0.0,2.0,1.0,1.0,5.0,22.0,3.0,12.0,6.0,8.0,10.0,15.0,2024.0,1.0,26.0,6-4,5-7,7-5,6-4,5-4,5-3,4-3,4-2,3-2,2-2,1-2,1-1,0-1,0,0,5-7,5-6,5-5,4-5,3-5,2-5,2-4,1-4,1-3,0-3,0-2,0-1,7-5,6-5,5-5,4-5,3-5,2-5,2-4,1-4,1-3,0-3,0-2,0-1,2-1,1.0,0.0,0.0,174.0,75.0,77.27272727272727,33.33333333333333,25.0,75.0,77.27272727272727,33.33333333333333,25.0,P0080,P0035
13008945.0,0.0,1.0,3.0,0.0,12.0,20.0,11.0,12.0,3.0,4.0,3.0,7.0,1.0,4.0,4.0,4.0,0.0,2.0,0.0,0.0,13.0,24.0,18.0,31.0,8.0,11.0,13.0,13.0,10.0,13.0,9.0,18.0,2.0,11.0,11.0,13.0,2.0,4.0,5.0,5.0,9.0,18.0,3.0,13.0,2.0,13.0,9.0,11.0,2024.0,10.0,21.0,1-6,3-6,0,1-6,1-5,1-4,1-3,0-3,0-2,0-1,0,0,0,0,0,3-6,3-5,2-5,2-4,2-3,1-3,1-2,0-2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,69.0,76.92307692307693,50.0,18.181818181818183,84.61538461538461,76.92307692307693,50.0,18.181818181818183,84.61538461538461,P0238,P0239
12652658.0,0.0,1.0,1.0,1.0,9.0,12.0,2.0,15.0,3.0,7.0,2.0,6.0,0.0,6.0,3.0,3.0,0.0,3.0,0.0,0.0,16.0,24.0,10.0,14.0,7.0,8.0,3.0,4.0,7.0,16.0,9.0,10.0,2.0,8.0,3.0,4.0,0.0,3.0,0.0,0.0,1.0,10.0,9.0,16.0,1.0,4.0,6.0,8.0,2024.0,8.0,16.0,0-1,4-6,6-3,7-10,0,0,0,0,0,0,0,0,0,0,0,4-6,4-5,3-5,3-4,3-3,2-3,1-3,1-2,1-1,1-0,0,0,6-3,5-3,4-3,4-2,3-2,3-1,2-1,1-1,0-1,0,0,0,1-2,2.0,0.0,0.0,112.0,43.75,90.0,25.0,75.0,43.75,90.0,25.0,75.0,P0089,P0124
12465873.0,0.0,0.0,0.0,1.0,17.0,10.0,11.0,6.0,6.0,4.0,8.0,5.0,4.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,19.0,23.0,17.0,21.0,4.0,4.0,3.0,4.0,13.0,19.0,9.0,17.0,4.0,4.0,1.0,4.0,1.0,1.0,0.0,2.0,8.0,17.0,6.0,19.0,3.0,4.0,0.0,4.0,2024.0,6.0,28.0,6-0,6-3,0,6-0,5-0,4-0,3-0,2-0,1-0,0,0,0,0,0,0,6-3,5-3,5-2,4-2,3-2,2-2,1-2,0-2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,96.0,68.42105263157895,52.94117647058824,100.0,25.0,68.42105263157895,52.94117647058824,100.0,25.0,P0240,P0241
13305803.0,0.0,0.0,0.0,2.0,22.0,10.0,18.0,22.0,6.0,5.0,5.0,2.0,5.0,2.0,5.0,4.0,4.0,2.0,0.0,0.0,30.0,44.0,18.0,28.0,14.0,14.0,8.0,10.0,14.0,30.0,8.0,18.0,8.0,14.0,2.0,10.0,4.0,6.0,0.0,4.0,10.0,18.0,16.0,30.0,8.0,10.0,6.0,14.0,2025.0,1.0,7.0,3-6,4-6,0,3-6,3-5,2-5,2-4,2-3,1-3,1-2,1-1,1-0,0,0,0,4-6,4-5,3-5,2-5,1-5,1-4,1-3,1-2,1-1,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,100.0,46.66666666666666,44.44444444444444,57.14285714285714,20.0,46.66666666666666,44.44444444444444,57.14285714285714,20.0,P0242,P0243
12566019.0,0.0,0.0,0.0,1.0,9.0,17.0,13.0,15.0,4.0,6.0,2.0,7.0,2.0,3.0,4.0,4.0,1.0,3.0,0.0,0.0,20.0,24.0,24.0,30.0,4.0,4.0,5.0,6.0,8.0,20.0,15.0,24.0,1.0,4.0,2.0,6.0,0.0,3.0,4.0,5.0,9.0,24.0,12.0,20.0,4.0,6.0,3.0,4.0,2024.0,7.0,22.0,7-6,6-2,0,7-6,6-6,6-5,5-5,5-4,4-4,4-3,3-3,2-3,2-2,2-1,2-0,6-2,5-2,4-2,3-2,2-2,2-1,1-1,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,1.0,0.0,104.0,40.0,62.5,25.0,33.33333333333333,40.0,62.5,25.0,33.33333333333333,P0244,P0245
11394270.0,2.0,0.0,0.0,0.0,26.0,29.0,22.0,10.0,5.0,4.0,13.0,14.0,3.0,2.0,6.0,6.0,1.0,1.0,1.0,0.0,29.0,36.0,43.0,51.0,7.0,7.0,8.0,8.0,20.0,29.0,27.0,43.0,6.0,7.0,2.0,8.0,0.0,1.0,5.0,6.0,16.0,43.0,9.0,29.0,6.0,8.0,1.0,7.0,2023.0,7.0,3.0,3-6,4-6,0,3-6,3-5,2-5,1-5,1-4,1-3,1-2,0-2,0-1,0,0,0,4-6,4-5,3-5,3-4,2-4,2-3,2-2,2-1,2-0,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,111.0,68.96551724137932,62.7906976744186,85.71428571428571,25.0,68.96551724137932,62.7906976744186,85.71428571428571,25.0,P0246,P0247
11134590.0,2.0,0.0,2.0,0.0,23.0,24.0,12.0,15.0,7.0,5.0,7.0,8.0,4.0,3.0,6.0,6.0,2.0,2.0,0.0,1.0,24.0,38.0,27.0,36.0,12.0,14.0,9.0,9.0,17.0,24.0,19.0,27.0,6.0,14.0,5.0,9.0,2.0,4.0,1.0,3.0,8.0,27.0,7.0,24.0,4.0,9.0,8.0,14.0,2023.0,3.0,27.0,0-1,6-3,0,0-1,0-1,0,0,0,0,0,0,0,0,0,0,6-3,5-3,4-3,3-3,3-2,2-2,1-2,1-1,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1-1,0.0,0.0,0.0,75.0,70.83333333333334,70.37037037037037,42.85714285714285,55.55555555555556,70.83333333333334,70.37037037037037,42.85714285714285,55.55555555555556,P0248,P0152
12162031.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,4.0,3.0,4.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,9.0,8.0,9.0,5.0,5.0,1.0,1.0,4.0,4.0,4.0,8.0,1.0,5.0,0.0,1.0,2.0,3.0,0.0,0.0,4.0,8.0,0.0,4.0,1.0,1.0,4.0,5.0,2024.0,3.0,25.0,4-6,7-6,5-7,4-6,4-5,3-5,3-4,3-3,3-2,2-2,2-1,1-1,1-0,0,0,7-6,6-6,5-6,5-5,4-5,4-4,4-3,4-2,3-2,3-1,2-1,1-1,5-7,5-6,5-5,4-5,4-4,3-4,2-4,2-3,2-2,1-2,1-1,0-1,1-2,2.0,1.0,0.0,188.0,100.0,50.0,20.0,0.0,100.0,50.0,20.0,0.0,P0249,P0250
10511763.0,1.0,2.0,0.0,1.0,16.0,14.0,12.0,4.0,7.0,4.0,8.0,3.0,5.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,11.0,20.0,18.0,26.0,9.0,9.0,7.0,8.0,10.0,11.0,12.0,18.0,6.0,9.0,2.0,8.0,0.0,0.0,1.0,3.0,6.0,18.0,1.0,11.0,6.0,8.0,3.0,9.0,2022.0,7.0,28.0,6-2,6-1,0,6-2,5-2,4-2,3-2,2-2,1-2,1-1,0-1,0,0,0,0,6-1,5-1,4-1,3-1,2-1,1-1,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,74.0,90.9090909090909,66.66666666666666,66.66666666666666,25.0,90.9090909090909,66.66666666666666,66.66666666666666,25.0,P0004,P0021
10356738.0,5.0,0.0,1.0,0.0,22.0,13.0,7.0,10.0,5.0,4.0,8.0,4.0,3.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,17.0,32.0,14.0,20.0,14.0,15.0,6.0,6.0,14.0,17.0,11.0,14.0,8.0,15.0,2.0,6.0,1.0,1.0,0.0,1.0,3.0,14.0,3.0,17.0,4.0,6.0,7.0,15.0,2022.0,6.0,7.0,6-3,6-2,0,6-3,5-3,5-2,4-2,3-2,2-2,2-1,1-1,1-0,0,0,0,6-2,5-2,4-2,3-2,3-1,3-0,2-0,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,87.0,82.35294117647058,78.57142857142857,53.333333333333336,33.33333333333333,82.35294117647058,78.57142857142857,53.333333333333336,33.33333333333333,P0050,P0185
13030057.0,1.0,0.0,2.0,0.0,8.0,18.0,6.0,12.0,2.0,8.0,5.0,8.0,1.0,5.0,4.0,4.0,0.0,2.0,0.0,0.0,11.0,20.0,13.0,24.0,7.0,9.0,11.0,11.0,4.0,11.0,10.0,13.0,4.0,9.0,8.0,11.0,0.0,2.0,2.0,2.0,3.0,13.0,7.0,11.0,3.0,11.0,5.0,9.0,2024.0,10.0,25.0,1-6,3-6,0,1-6,1-5,1-4,1-3,1-2,1-1,0-1,0,0,0,0,0,3-6,3-5,3-4,2-4,1-4,0-4,0-3,0-2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,78.0,36.36363636363637,76.92307692307693,44.44444444444444,72.72727272727273,36.36363636363637,76.92307692307693,44.44444444444444,72.72727272727273,P0251,P0252
13022307.0,1.0,0.0,3.0,1.0,27.0,23.0,20.0,21.0,4.0,4.0,7.0,6.0,2.0,3.0,6.0,6.0,2.0,2.0,1.0,0.0,31.0,48.0,30.0,43.0,14.0,17.0,12.0,13.0,19.0,31.0,18.0,30.0,8.0,17.0,5.0,13.0,5.0,7.0,5.0,7.0,12.0,30.0,12.0,31.0,8.0,13.0,9.0,17.0,2024.0,11.0,2.0,0-1,3-6,6-3,9-11,0,0,0,0,0,0,0,0,0,0,0,3-6,3-5,2-5,2-4,1-4,1-3,1-2,1-1,1-0,0,0,0,6-3,5-3,4-3,4-2,4-1,3-1,3-0,2-0,1-0,0,0,0,1-2,2.0,0.0,0.0,114.0,61.29032258064516,60.0,47.05882352941176,38.46153846153847,61.29032258064516,60.0,47.05882352941176,38.46153846153847,P0253,P0254
12457597.0,2.0,5.0,4.0,1.0,25.0,22.0,14.0,23.0,4.0,3.0,7.0,9.0,1.0,2.0,5.0,5.0,1.0,2.0,0.0,0.0,30.0,48.0,23.0,36.0,14.0,18.0,12.0,13.0,20.0,30.0,16.0,23.0,5.0,18.0,6.0,13.0,7.0,9.0,3.0,4.0,7.0,23.0,10.0,30.0,7.0,13.0,13.0,18.0,2024.0,6.0,25.0,4-6,4-6,6-2,4-6,4-5,4-4,3-4,3-3,2-3,2-2,1-2,1-1,0-1,0,0,4-6,4-5,3-5,2-5,1-5,0-5,0-4,0-3,0-2,0-1,0,0,6-2,5-2,5-1,4-1,3-1,2-1,2-0,1-0,0,0,0,0,1-2,2.0,0.0,0.0,154.0,66.66666666666666,69.56521739130434,27.77777777777778,46.15384615384615,66.66666666666666,69.56521739130434,27.77777777777778,46.15384615384615,P0255,P0256
12309239.0,0.0,1.0,3.0,3.0,21.0,12.0,13.0,13.0,4.0,3.0,7.0,4.0,3.0,2.0,4.0,5.0,2.0,1.0,0.0,0.0,24.0,34.0,10.0,25.0,7.0,10.0,12.0,15.0,15.0,24.0,7.0,10.0,6.0,10.0,5.0,15.0,3.0,4.0,1.0,3.0,3.0,10.0,9.0,24.0,10.0,15.0,4.0,10.0,2024.0,5.0,6.0,6-7,2-6,0,6-7,6-6,6-5,5-5,4-5,3-5,3-4,2-4,2-3,2-2,2-1,2-0,2-6,2-5,2-4,2-3,1-3,1-2,0-2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,1.0,137.0,62.5,70.0,60.0,33.33333333333333,62.5,70.0,60.0,33.33333333333333,P0205,P0257
10557771.0,0.0,1.0,1.0,1.0,17.0,16.0,12.0,19.0,11.0,7.0,5.0,7.0,4.0,5.0,5.0,5.0,2.0,3.0,0.0,0.0,19.0,36.0,15.0,28.0,16.0,17.0,12.0,13.0,12.0,19.0,10.0,15.0,5.0,17.0,6.0,13.0,7.0,10.0,0.0,2.0,5.0,15.0,7.0,19.0,7.0,13.0,12.0,17.0,2022.0,8.0,18.0,4-6,3-6,0,4-6,4-5,3-5,2-5,1-5,0-5,0-4,0-3,0-2,0-1,0,0,3-6,3-5,3-4,3-3,3-2,2-2,2-1,1-1,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,100.0,63.1578947368421,66.66666666666666,29.411764705882355,46.15384615384615,63.1578947368421,66.66666666666666,29.411764705882355,46.15384615384615,P0004,P0062
10375394.0,0.0,1.0,1.0,1.0,7.0,6.0,6.0,5.0,2.0,4.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,9.0,12.0,1.0,2.0,2.0,3.0,6.0,10.0,6.0,9.0,1.0,2.0,0.0,3.0,0.0,2.0,4.0,5.0,3.0,9.0,4.0,10.0,3.0,3.0,1.0,2.0,2022.0,6.0,12.0,1-0,3-6,6-4,13-11,0,0,0,0,0,0,0,0,0,0,0,3-6,3-5,3-4,3-3,2-3,2-2,2-1,2-0,1-0,0,0,0,6-4,5-4,5-3,4-3,4-2,3-2,2-2,2-1,2-0,1-0,0,0,2-1,1.0,0.0,0.0,118.0,60.0,66.66666666666666,50.0,0.0,60.0,66.66666666666666,50.0,0.0,P0168,P0258
10053994.0,2.0,0.0,0.0,0.0,18.0,14.0,20.0,19.0,5.0,8.0,0.0,0.0,4.0,3.0,6.0,6.0,4.0,3.0,0.0,0.0,24.0,37.0,26.0,34.0,13.0,13.0,8.0,8.0,13.0,24.0,13.0,26.0,5.0,13.0,1.0,8.0,1.0,4.0,1.0,5.0,13.0,26.0,11.0,24.0,7.0,8.0,8.0,13.0,2022.0,1.0,7.0,7-5,6-1,0,7-5,6-5,5-5,4-5,3-5,3-4,3-3,3-2,2-2,1-2,0-2,0-1,6-1,5-1,5-0,4-0,3-0,2-0,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,93.0,54.16666666666666,50.0,38.46153846153847,12.5,54.16666666666666,50.0,38.46153846153847,12.5,P0236,P0161
